TIME wclk4 wclk0 wclk1 wclk2 wclk3 wctl2 wctl2 
 2.57072E-09  2.60601E-03  6.86881E-01  3.05948E-02  3.18030E-01  7.06688E-01  0.00000E+00  0.00000E+00 
 2.57086E-09  2.57659E-03  6.87076E-01  2.99887E-02  3.21562E-01  7.06769E-01  0.00000E+00  0.00000E+00 
 2.57100E-09  2.54724E-03  6.87270E-01  2.93899E-02  3.25106E-01  7.06850E-01  0.00000E+00  0.00000E+00 
 2.57114E-09  2.51784E-03  6.87465E-01  2.87960E-02  3.28674E-01  7.06932E-01  0.00000E+00  0.00000E+00 
 2.57129E-09  2.48826E-03  6.87660E-01  2.82043E-02  3.32283E-01  7.07015E-01  0.00000E+00  0.00000E+00 
 2.57144E-09  2.45829E-03  6.87857E-01  2.76109E-02  3.35957E-01  7.07099E-01  0.00000E+00  0.00000E+00 
 2.57159E-09  2.42879E-03  6.88051E-01  2.70330E-02  3.39591E-01  7.07183E-01  0.00000E+00  0.00000E+00 
 2.57174E-09  2.39978E-03  6.88241E-01  2.64707E-02  3.43180E-01  7.07266E-01  0.00000E+00  0.00000E+00 
 2.57189E-09  2.37086E-03  6.88430E-01  2.59158E-02  3.46776E-01  7.07348E-01  0.00000E+00  0.00000E+00 
 2.57204E-09  2.34162E-03  6.88621E-01  2.53610E-02  3.50427E-01  7.07431E-01  0.00000E+00  0.00000E+00 
 2.57220E-09  2.31167E-03  6.88815E-01  2.47992E-02  3.54186E-01  7.07514E-01  0.00000E+00  0.00000E+00 
 2.57233E-09  2.28789E-03  6.88969E-01  2.43583E-02  3.57184E-01  7.07578E-01  0.00000E+00  0.00000E+00 
 2.57242E-09  2.27043E-03  6.89082E-01  2.40378E-02  3.59393E-01  7.07622E-01  0.00000E+00  0.00000E+00 
 2.57250E-09  2.25620E-03  6.89173E-01  2.37788E-02  3.61200E-01  7.07656E-01  0.00000E+00  0.00000E+00 
 2.57257E-09  2.24369E-03  6.89253E-01  2.35529E-02  3.62792E-01  7.07683E-01  0.00000E+00  0.00000E+00 
 2.57263E-09  2.23219E-03  6.89327E-01  2.33468E-02  3.64260E-01  7.07704E-01  0.00000E+00  0.00000E+00 
 2.57269E-09  2.22120E-03  6.89396E-01  2.31517E-02  3.65664E-01  7.07719E-01  0.00000E+00  0.00000E+00 
 2.57275E-09  2.21042E-03  6.89464E-01  2.29624E-02  3.67042E-01  7.07729E-01  0.00000E+00  0.00000E+00 
 2.57281E-09  2.19961E-03  6.89531E-01  2.27751E-02  3.68421E-01  7.07732E-01  0.00000E+00  0.00000E+00 
 2.57287E-09  2.18857E-03  6.89599E-01  2.25865E-02  3.69826E-01  7.07726E-01  0.00000E+00  0.00000E+00 
 2.57293E-09  2.17705E-03  6.89669E-01  2.23936E-02  3.71283E-01  7.07708E-01  0.00000E+00  0.00000E+00 
 2.57300E-09  2.16480E-03  6.89742E-01  2.21929E-02  3.72819E-01  7.07673E-01  0.00000E+00  0.00000E+00 
 2.57307E-09  2.15143E-03  6.89820E-01  2.19803E-02  3.74472E-01  7.07616E-01  0.00000E+00  0.00000E+00 
 2.57314E-09  2.13637E-03  6.89904E-01  2.17492E-02  3.76299E-01  7.07525E-01  0.00000E+00  0.00000E+00 
 2.57323E-09  2.11851E-03  6.90001E-01  2.14876E-02  3.78407E-01  7.07380E-01  0.00000E+00  0.00000E+00 
 2.57335E-09  2.09492E-03  6.90121E-01  2.11627E-02  3.81085E-01  7.07129E-01  0.00000E+00  0.00000E+00 
 2.57346E-09  2.06992E-03  6.90241E-01  2.08426E-02  3.83788E-01  7.06798E-01  0.00000E+00  0.00000E+00 
 2.57357E-09  2.04379E-03  6.90358E-01  2.05318E-02  3.86478E-01  7.06390E-01  0.00000E+00  0.00000E+00 
 2.57367E-09  2.02025E-03  6.90457E-01  2.02700E-02  3.88794E-01  7.05977E-01  0.00000E+00  0.00000E+00 
 2.57375E-09  1.99781E-03  6.90547E-01  2.00343E-02  3.90916E-01  7.05550E-01  0.00000E+00  0.00000E+00 
 2.57384E-09  1.97513E-03  6.90634E-01  1.98081E-02  3.92988E-01  7.05091E-01  0.00000E+00  0.00000E+00 
 2.57392E-09  1.95194E-03  6.90719E-01  1.95875E-02  3.95040E-01  7.04595E-01  0.00000E+00  0.00000E+00 
 2.57401E-09  1.92792E-03  6.90803E-01  1.93692E-02  3.97103E-01  7.04059E-01  0.00000E+00  0.00000E+00 
 2.57409E-09  1.90279E-03  6.90888E-01  1.91502E-02  3.99203E-01  7.03474E-01  0.00000E+00  0.00000E+00 
 2.57418E-09  1.87634E-03  6.90975E-01  1.89291E-02  4.01355E-01  7.02837E-01  0.00000E+00  0.00000E+00 
 2.57427E-09  1.84838E-03  6.91063E-01  1.87044E-02  4.03576E-01  7.02140E-01  0.00000E+00  0.00000E+00 
 2.57437E-09  1.81870E-03  6.91154E-01  1.84748E-02  4.05879E-01  7.01376E-01  0.00000E+00  0.00000E+00 
 2.57447E-09  1.78706E-03  6.91247E-01  1.82391E-02  4.08278E-01  7.00538E-01  0.00000E+00  0.00000E+00 
 2.57457E-09  1.75319E-03  6.91344E-01  1.79962E-02  4.10791E-01  6.99613E-01  0.00000E+00  0.00000E+00 
 2.57468E-09  1.71677E-03  6.91445E-01  1.77445E-02  4.13436E-01  6.98591E-01  0.00000E+00  0.00000E+00 
 2.57480E-09  1.67739E-03  6.91551E-01  1.74825E-02  4.16236E-01  6.97454E-01  0.00000E+00  0.00000E+00 
 2.57492E-09  1.63457E-03  6.91663E-01  1.72083E-02  4.19215E-01  6.96181E-01  0.00000E+00  0.00000E+00 
 2.57505E-09  1.58768E-03  6.91780E-01  1.69199E-02  4.22407E-01  6.94748E-01  0.00000E+00  0.00000E+00 
 2.57520E-09  1.53593E-03  6.91906E-01  1.66146E-02  4.25851E-01  6.93119E-01  0.00000E+00  0.00000E+00 
 2.57535E-09  1.47826E-03  6.92041E-01  1.62891E-02  4.29597E-01  6.91249E-01  0.00000E+00  0.00000E+00 
 2.57552E-09  1.41325E-03  6.92187E-01  1.59391E-02  4.33713E-01  6.89073E-01  0.00000E+00  0.00000E+00 
 2.57572E-09  1.33889E-03  6.92347E-01  1.55591E-02  4.38289E-01  6.86503E-01  0.00000E+00  0.00000E+00 
 2.57594E-09  1.25219E-03  6.92525E-01  1.51406E-02  4.43460E-01  6.83400E-01  0.00000E+00  0.00000E+00 
 2.57619E-09  1.14830E-03  6.92726E-01  1.46706E-02  4.49435E-01  6.79543E-01  0.00000E+00  0.00000E+00 
 2.57651E-09  1.01805E-03  6.92963E-01  1.41242E-02  4.56610E-01  6.74506E-01  0.00000E+00  0.00000E+00 
 2.57689E-09  8.52972E-04  6.93242E-01  1.34905E-02  4.65242E-01  6.67828E-01  0.00000E+00  0.00000E+00 
 2.57726E-09  6.83441E-04  6.93506E-01  1.28981E-02  4.73623E-01  6.60657E-01  0.00000E+00  0.00000E+00 
 2.57764E-09  5.09524E-04  6.93757E-01  1.23420E-02  4.81763E-01  6.53001E-01  0.00000E+00  0.00000E+00 
 2.57805E-09  3.11070E-04  6.94023E-01  1.17612E-02  4.90549E-01  6.43919E-01  0.00000E+00  0.00000E+00 
 2.57846E-09  1.10615E-04  6.94273E-01  1.12238E-02  4.98944E-01  6.34399E-01  0.00000E+00  0.00000E+00 
 2.57887E-09 -9.52747E-05  6.94512E-01  1.07152E-02  5.07123E-01  6.24278E-01  0.00000E+00  0.00000E+00 
 2.57929E-09 -3.08512E-04  6.94745E-01  1.02281E-02  5.15174E-01  6.13449E-01  0.00000E+00  0.00000E+00 
 2.57970E-09 -5.22883E-04  6.94964E-01  9.77333E-03  5.22883E-01  6.02222E-01  0.00000E+00  0.00000E+00 
 2.58011E-09 -7.37028E-04  6.95171E-01  9.34931E-03  5.30238E-01  5.90680E-01  0.00000E+00  0.00000E+00 
 2.58052E-09 -9.52537E-04  6.95367E-01  8.94938E-03  5.37323E-01  5.78748E-01  0.00000E+00  0.00000E+00 
 2.58093E-09 -1.16923E-03  6.95555E-01  8.57125E-03  5.44150E-01  5.66442E-01  0.00000E+00  0.00000E+00 
 2.58133E-09 -1.38582E-03  6.95733E-01  8.21485E-03  5.50697E-01  5.53849E-01  0.00000E+00  0.00000E+00 
 2.58174E-09 -1.60316E-03  6.95904E-01  7.87673E-03  5.57005E-01  5.40932E-01  0.00000E+00  0.00000E+00 
 2.58215E-09 -1.82150E-03  6.96067E-01  7.55504E-03  5.63088E-01  5.27693E-01  0.00000E+00  0.00000E+00 
 2.58255E-09 -2.03885E-03  6.96221E-01  7.25122E-03  5.68903E-01  5.14274E-01  0.00000E+00  0.00000E+00 
 2.58292E-09 -2.23334E-03  6.96354E-01  6.99223E-03  5.73907E-01  5.02083E-01  0.00000E+00  0.00000E+00 
 2.58324E-09 -2.40499E-03  6.96466E-01  6.77304E-03  5.78175E-01  4.91193E-01  0.00000E+00  0.00000E+00 
 2.58352E-09 -2.55575E-03  6.96561E-01  6.58732E-03  5.81811E-01  4.81536E-01  0.00000E+00  0.00000E+00 
 2.58376E-09 -2.68801E-03  6.96642E-01  6.42928E-03  5.84919E-01  4.73000E-01  0.00000E+00  0.00000E+00 
 2.58398E-09 -2.80548E-03  6.96712E-01  6.29252E-03  5.87616E-01  4.65371E-01  0.00000E+00  0.00000E+00 
 2.58418E-09 -2.91130E-03  6.96774E-01  6.17207E-03  5.89998E-01  4.58463E-01  0.00000E+00  0.00000E+00 
 2.58436E-09 -3.00808E-03  6.96829E-01  6.06405E-03  5.92138E-01  4.52115E-01  0.00000E+00  0.00000E+00 
 2.58453E-09 -3.09789E-03  6.96880E-01  5.96555E-03  5.94092E-01  4.46201E-01  0.00000E+00  0.00000E+00 
 2.58469E-09 -3.18228E-03  6.96927E-01  5.87442E-03  5.95903E-01  4.40621E-01  0.00000E+00  0.00000E+00 
 2.58484E-09 -3.26242E-03  6.96970E-01  5.78911E-03  5.97599E-01  4.35304E-01  0.00000E+00  0.00000E+00 
 2.58499E-09 -3.33917E-03  6.97012E-01  5.70847E-03  5.99204E-01  4.30194E-01  0.00000E+00  0.00000E+00 
 2.58513E-09 -3.41317E-03  6.97051E-01  5.63165E-03  6.00733E-01  4.25251E-01  0.00000E+00  0.00000E+00 
 2.58527E-09 -3.48492E-03  6.97089E-01  5.55800E-03  6.02200E-01  4.20442E-01  0.00000E+00  0.00000E+00 
 2.58540E-09 -3.55483E-03  6.97125E-01  5.48700E-03  6.03615E-01  4.15743E-01  0.00000E+00  0.00000E+00 
 2.58553E-09 -3.62321E-03  6.97160E-01  5.41825E-03  6.04985E-01  4.11133E-01  0.00000E+00  0.00000E+00 
 2.58566E-09 -3.69035E-03  6.97194E-01  5.35139E-03  6.06317E-01  4.06594E-01  0.00000E+00  0.00000E+00 
 2.58579E-09 -3.75646E-03  6.97228E-01  5.28616E-03  6.07616E-01  4.02113E-01  0.00000E+00  0.00000E+00 
 2.58592E-09 -3.82175E-03  6.97260E-01  5.22230E-03  6.08888E-01  3.97677E-01  0.00000E+00  0.00000E+00 
 2.58605E-09 -3.88640E-03  6.97292E-01  5.15962E-03  6.10137E-01  3.93274E-01  0.00000E+00  0.00000E+00 
 2.58618E-09 -3.95058E-03  6.97324E-01  5.09793E-03  6.11365E-01  3.88895E-01  0.00000E+00  0.00000E+00 
 2.58630E-09 -4.01443E-03  6.97355E-01  5.03706E-03  6.12576E-01  3.84531E-01  0.00000E+00  0.00000E+00 
 2.58643E-09 -4.07811E-03  6.97385E-01  4.97687E-03  6.13773E-01  3.80172E-01  0.00000E+00  0.00000E+00 
 2.58656E-09 -4.14177E-03  6.97416E-01  4.91720E-03  6.14959E-01  3.75810E-01  0.00000E+00  0.00000E+00 
 2.58669E-09 -4.20556E-03  6.97446E-01  4.85791E-03  6.16136E-01  3.71436E-01  0.00000E+00  0.00000E+00 
 2.58682E-09 -4.26965E-03  6.97476E-01  4.79886E-03  6.17308E-01  3.67040E-01  0.00000E+00  0.00000E+00 
 2.58695E-09 -4.33422E-03  6.97505E-01  4.73987E-03  6.18477E-01  3.62610E-01  0.00000E+00  0.00000E+00 
 2.58708E-09 -4.39951E-03  6.97535E-01  4.68076E-03  6.19648E-01  3.58133E-01  0.00000E+00  0.00000E+00 
 2.58722E-09 -4.46581E-03  6.97565E-01  4.62130E-03  6.20824E-01  3.53590E-01  0.00000E+00  0.00000E+00 
 2.58736E-09 -4.53353E-03  6.97596E-01  4.56112E-03  6.22013E-01  3.48954E-01  0.00000E+00  0.00000E+00 
 2.58750E-09 -4.60336E-03  6.97627E-01  4.49968E-03  6.23225E-01  3.44180E-01  0.00000E+00  0.00000E+00 
 2.58766E-09 -4.67666E-03  6.97659E-01  4.43586E-03  6.24483E-01  3.39179E-01  0.00000E+00  0.00000E+00 
 2.58782E-09 -4.75686E-03  6.97693E-01  4.36681E-03  6.25841E-01  3.33719E-01  0.00000E+00  0.00000E+00 
 2.58799E-09 -4.83698E-03  6.97728E-01  4.29871E-03  6.27178E-01  3.28281E-01  0.00000E+00  0.00000E+00 
 2.58816E-09 -4.91629E-03  6.97761E-01  4.23227E-03  6.28480E-01  3.22925E-01  0.00000E+00  0.00000E+00 
 2.58829E-09 -4.97541E-03  6.97785E-01  4.18359E-03  6.29433E-01  3.18964E-01  0.00000E+00  0.00000E+00 
 2.58838E-09 -5.01852E-03  6.97802E-01  4.14870E-03  6.30115E-01  3.16104E-01  0.00000E+00  0.00000E+00 
 2.58845E-09 -5.05449E-03  6.97817E-01  4.11998E-03  6.30675E-01  3.13736E-01  0.00000E+00  0.00000E+00 
 2.58852E-09 -5.08706E-03  6.97830E-01  4.09421E-03  6.31178E-01  3.11597E-01  0.00000E+00  0.00000E+00 
 2.58858E-09 -5.11779E-03  6.97842E-01  4.06995E-03  6.31650E-01  3.09573E-01  0.00000E+00  0.00000E+00 
 2.58865E-09 -5.14750E-03  6.97853E-01  4.04632E-03  6.32110E-01  3.07589E-01  0.00000E+00  0.00000E+00 
 2.58871E-09 -5.17646E-03  6.97865E-01  4.02276E-03  6.32568E-01  3.05599E-01  0.00000E+00  0.00000E+00 
 2.58877E-09 -5.20453E-03  6.97877E-01  3.99889E-03  6.33032E-01  3.03569E-01  0.00000E+00  0.00000E+00 
 2.58884E-09 -5.23112E-03  6.97889E-01  3.97439E-03  6.33507E-01  3.01470E-01  0.00000E+00  0.00000E+00 
 2.58891E-09 -5.25517E-03  6.97902E-01  3.94902E-03  6.33999E-01  2.99280E-01  0.00000E+00  0.00000E+00 
 2.58898E-09 -5.27491E-03  6.97915E-01  3.92259E-03  6.34511E-01  2.96980E-01  0.00000E+00  0.00000E+00 
 2.58906E-09 -5.28785E-03  6.97929E-01  3.89498E-03  6.35044E-01  2.94556E-01  0.00000E+00  0.00000E+00 
 2.58914E-09 -5.29063E-03  6.97944E-01  3.86610E-03  6.35602E-01  2.91996E-01  0.00000E+00  0.00000E+00 
 2.58922E-09 -5.27888E-03  6.97960E-01  3.83578E-03  6.36186E-01  2.89282E-01  0.00000E+00  0.00000E+00 
 2.58932E-09 -5.24671E-03  6.97978E-01  3.80368E-03  6.36804E-01  2.86377E-01  0.00000E+00  0.00000E+00 
 2.58942E-09 -5.18516E-03  6.97997E-01  3.76904E-03  6.37470E-01  2.83205E-01  0.00000E+00  0.00000E+00 
 2.58953E-09 -5.07742E-03  6.98020E-01  3.73005E-03  6.38218E-01  2.79589E-01  0.00000E+00  0.00000E+00 
 2.58967E-09 -4.87547E-03  6.98051E-01  3.68093E-03  6.39158E-01  2.74964E-01  0.00000E+00  0.00000E+00 
 2.58982E-09 -4.59977E-03  6.98083E-01  3.63305E-03  6.40073E-01  2.70380E-01  0.00000E+00  0.00000E+00 
 2.58994E-09 -4.30591E-03  6.98112E-01  3.59317E-03  6.40834E-01  2.66508E-01  0.00000E+00  0.00000E+00 
 2.59004E-09 -3.99908E-03  6.98138E-01  3.55838E-03  6.41497E-01  2.63089E-01  0.00000E+00  0.00000E+00 
 2.59014E-09 -3.67362E-03  6.98164E-01  3.52634E-03  6.42107E-01  2.59910E-01  0.00000E+00  0.00000E+00 
 2.59024E-09 -3.32612E-03  6.98189E-01  3.49598E-03  6.42684E-01  2.56869E-01  0.00000E+00  0.00000E+00 
 2.59033E-09 -2.95053E-03  6.98215E-01  3.46639E-03  6.43246E-01  2.53883E-01  0.00000E+00  0.00000E+00 
 2.59042E-09 -2.54102E-03  6.98242E-01  3.43702E-03  6.43803E-01  2.50896E-01  0.00000E+00  0.00000E+00 
 2.59052E-09 -2.09279E-03  6.98270E-01  3.40752E-03  6.44362E-01  2.47875E-01  0.00000E+00  0.00000E+00 
 2.59062E-09 -1.60106E-03  6.98299E-01  3.37766E-03  6.44928E-01  2.44796E-01  0.00000E+00  0.00000E+00 
 2.59072E-09 -1.06062E-03  6.98331E-01  3.34723E-03  6.45504E-01  2.41640E-01  0.00000E+00  0.00000E+00 
 2.59082E-09 -4.65345E-04  6.98364E-01  3.31605E-03  6.46094E-01  2.38386E-01  0.00000E+00  0.00000E+00 
 2.59093E-09  1.92285E-04  6.98399E-01  3.28392E-03  6.46701E-01  2.35013E-01  0.00000E+00  0.00000E+00 
 2.59104E-09  9.21609E-04  6.98437E-01  3.25060E-03  6.47330E-01  2.31497E-01  0.00000E+00  0.00000E+00 
 2.59116E-09  1.73435E-03  6.98479E-01  3.21584E-03  6.47986E-01  2.27811E-01  0.00000E+00  0.00000E+00 
 2.59129E-09  2.64532E-03  6.98524E-01  3.17934E-03  6.48675E-01  2.23921E-01  0.00000E+00  0.00000E+00 
 2.59143E-09  3.67348E-03  6.98573E-01  3.14073E-03  6.49403E-01  2.19789E-01  0.00000E+00  0.00000E+00 
 2.59158E-09  4.84323E-03  6.98628E-01  3.09958E-03  6.50178E-01  2.15366E-01  0.00000E+00  0.00000E+00 
 2.59174E-09  6.18617E-03  6.98689E-01  3.05538E-03  6.51009E-01  2.10598E-01  0.00000E+00  0.00000E+00 
 2.59192E-09  7.74298E-03  6.98757E-01  3.00752E-03  6.51910E-01  2.05419E-01  0.00000E+00  0.00000E+00 
 2.59212E-09  9.56438E-03  6.98835E-01  2.95536E-03  6.52890E-01  1.99757E-01  0.00000E+00  0.00000E+00 
 2.59234E-09  1.17086E-02  6.98924E-01  2.89832E-03  6.53962E-01  1.93554E-01  0.00000E+00  0.00000E+00 
 2.59259E-09  1.42165E-02  6.99025E-01  2.83654E-03  6.55122E-01  1.86827E-01  0.00000E+00  0.00000E+00 
 2.59286E-09  1.71265E-02  6.99138E-01  2.77031E-03  6.56366E-01  1.79614E-01  0.00000E+00  0.00000E+00 
 2.59315E-09  2.04082E-02  6.99262E-01  2.70137E-03  6.57660E-01  1.72117E-01  0.00000E+00  0.00000E+00 
 2.59345E-09  2.39771E-02  6.99392E-01  2.63209E-03  6.58962E-01  1.64602E-01  0.00000E+00  0.00000E+00 
 2.59376E-09  2.77638E-02  6.99525E-01  2.56394E-03  6.60242E-01  1.57240E-01  0.00000E+00  0.00000E+00 
 2.59407E-09  3.17439E-02  6.99661E-01  2.49729E-03  6.61495E-01  1.50078E-01  0.00000E+00  0.00000E+00 
 2.59438E-09  3.59278E-02  6.99799E-01  2.43186E-03  6.62727E-01  1.43096E-01  0.00000E+00  0.00000E+00 
 2.59471E-09  4.03406E-02  6.99941E-01  2.36724E-03  6.63943E-01  1.36256E-01  0.00000E+00  0.00000E+00 
 2.59503E-09  4.50097E-02  7.00086E-01  2.30309E-03  6.65153E-01  1.29531E-01  0.00000E+00  0.00000E+00 
 2.59538E-09  4.99611E-02  7.00236E-01  2.23916E-03  6.66359E-01  1.22902E-01  0.00000E+00  0.00000E+00 
 2.59573E-09  5.52182E-02  7.00390E-01  2.17530E-03  6.67565E-01  1.16363E-01  0.00000E+00  0.00000E+00 
 2.59609E-09  6.08029E-02  7.00549E-01  2.11143E-03  6.68772E-01  1.09915E-01  0.00000E+00  0.00000E+00 
 2.59647E-09  6.67369E-02  7.00713E-01  2.04749E-03  6.69982E-01  1.03562E-01  0.00000E+00  0.00000E+00 
 2.59687E-09  7.30425E-02  7.00881E-01  1.98345E-03  6.71194E-01  9.73124E-02  0.00000E+00  0.00000E+00 
 2.59728E-09  7.97429E-02  7.01055E-01  1.91930E-03  6.72408E-01  9.11753E-02  0.00000E+00  0.00000E+00 
 2.59771E-09  8.68626E-02  7.01234E-01  1.85505E-03  6.73625E-01  8.51616E-02  0.00000E+00  0.00000E+00 
 2.59816E-09  9.44276E-02  7.01417E-01  1.79070E-03  6.74843E-01  7.92834E-02  0.00000E+00  0.00000E+00 
 2.59863E-09  1.02465E-01  7.01606E-01  1.72628E-03  6.76061E-01  7.35539E-02  0.00000E+00  0.00000E+00 
 2.59913E-09  1.11003E-01  7.01801E-01  1.66184E-03  6.77279E-01  6.79872E-02  0.00000E+00  0.00000E+00 
 2.59965E-09  1.20071E-01  7.02000E-01  1.59743E-03  6.78493E-01  6.25980E-02  0.00000E+00  0.00000E+00 
 2.60018E-09  1.29467E-01  7.02201E-01  1.53462E-03  6.79674E-01  5.75207E-02  0.00000E+00  0.00000E+00 
 2.60071E-09  1.39061E-01  7.02399E-01  1.47422E-03  6.80805E-01  5.28123E-02  0.00000E+00  0.00000E+00 
 2.60126E-09  1.48866E-01  7.02595E-01  1.41603E-03  6.81891E-01  4.84442E-02  0.00000E+00  0.00000E+00 
 2.60181E-09  1.58899E-01  7.02791E-01  1.35985E-03  6.82934E-01  4.43896E-02  0.00000E+00  0.00000E+00 
 2.60238E-09  1.69184E-01  7.02987E-01  1.30549E-03  6.83938E-01  4.06241E-02  0.00000E+00  0.00000E+00 
 2.60295E-09  1.79744E-01  7.03184E-01  1.25280E-03  6.84905E-01  3.71260E-02  0.00000E+00  0.00000E+00 
 2.60351E-09  1.90003E-01  7.03372E-01  1.20440E-03  6.85787E-01  3.40486E-02  0.00000E+00  0.00000E+00 
 2.60401E-09  1.99201E-01  7.03537E-01  1.16318E-03  6.86534E-01  3.15325E-02  0.00000E+00  0.00000E+00 
 2.60445E-09  2.07425E-01  7.03684E-01  1.12794E-03  6.87168E-01  2.94601E-02  0.00000E+00  0.00000E+00 
 2.60485E-09  2.14817E-01  7.03815E-01  1.09750E-03  6.87712E-01  2.77285E-02  0.00000E+00  0.00000E+00 
 2.60522E-09  2.21507E-01  7.03932E-01  1.07091E-03  6.88185E-01  2.62605E-02  0.00000E+00  0.00000E+00 
 2.60555E-09  2.27634E-01  7.04039E-01  1.04731E-03  6.88603E-01  2.49933E-02  0.00000E+00  0.00000E+00 
 2.60585E-09  2.33302E-01  7.04138E-01  1.02609E-03  6.88976E-01  2.38825E-02  0.00000E+00  0.00000E+00 
 2.60614E-09  2.38590E-01  7.04231E-01  1.00681E-03  6.89314E-01  2.28965E-02  0.00000E+00  0.00000E+00 
 2.60641E-09  2.43560E-01  7.04317E-01  9.89115E-04  6.89623E-01  2.20117E-02  0.00000E+00  0.00000E+00 
 2.60666E-09  2.48259E-01  7.04399E-01  9.72756E-04  6.89907E-01  2.12106E-02  0.00000E+00  0.00000E+00 
 2.60691E-09  2.52726E-01  7.04477E-01  9.57528E-04  6.90170E-01  2.04794E-02  0.00000E+00  0.00000E+00 
 2.60714E-09  2.56992E-01  7.04551E-01  9.43268E-04  6.90416E-01  1.98077E-02  0.00000E+00  0.00000E+00 
 2.60736E-09  2.61084E-01  7.04623E-01  9.29842E-04  6.90647E-01  1.91866E-02  0.00000E+00  0.00000E+00 
 2.60758E-09  2.65022E-01  7.04692E-01  9.17141E-04  6.90864E-01  1.86093E-02  0.00000E+00  0.00000E+00 
 2.60779E-09  2.68827E-01  7.04758E-01  9.05071E-04  6.91069E-01  1.80699E-02  0.00000E+00  0.00000E+00 
 2.60799E-09  2.72514E-01  7.04823E-01  8.93554E-04  6.91265E-01  1.75637E-02  0.00000E+00  0.00000E+00 
 2.60819E-09  2.76099E-01  7.04886E-01  8.82524E-04  6.91451E-01  1.70866E-02  0.00000E+00  0.00000E+00 
 2.60839E-09  2.79595E-01  7.04948E-01  8.71922E-04  6.91629E-01  1.66351E-02  0.00000E+00  0.00000E+00 
 2.60858E-09  2.83011E-01  7.05008E-01  8.61698E-04  6.91801E-01  1.62064E-02  0.00000E+00  0.00000E+00 
 2.60876E-09  2.86360E-01  7.05068E-01  8.51808E-04  6.91966E-01  1.57979E-02  0.00000E+00  0.00000E+00 
 2.60895E-09  2.89649E-01  7.05126E-01  8.42213E-04  6.92126E-01  1.54075E-02  0.00000E+00  0.00000E+00 
 2.60913E-09  2.92889E-01  7.05184E-01  8.32878E-04  6.92281E-01  1.50332E-02  0.00000E+00  0.00000E+00 
 2.60931E-09  2.96086E-01  7.05241E-01  8.23771E-04  6.92431E-01  1.46733E-02  0.00000E+00  0.00000E+00 
 2.60949E-09  2.99248E-01  7.05297E-01  8.14864E-04  6.92577E-01  1.43263E-02  0.00000E+00  0.00000E+00 
 2.60967E-09  3.02383E-01  7.05353E-01  8.06129E-04  6.92720E-01  1.39909E-02  0.00000E+00  0.00000E+00 
 2.60985E-09  3.05499E-01  7.05409E-01  7.97539E-04  6.92861E-01  1.36659E-02  0.00000E+00  0.00000E+00 
 2.61003E-09  3.08602E-01  7.05465E-01  7.89070E-04  6.92998E-01  1.33499E-02  0.00000E+00  0.00000E+00 
 2.61021E-09  3.11704E-01  7.05521E-01  7.80692E-04  6.93133E-01  1.30418E-02  0.00000E+00  0.00000E+00 
 2.61039E-09  3.14813E-01  7.05578E-01  7.72373E-04  6.93267E-01  1.27404E-02  0.00000E+00  0.00000E+00 
 2.61058E-09  3.17945E-01  7.05634E-01  7.64071E-04  6.93400E-01  1.24440E-02  0.00000E+00  0.00000E+00 
 2.61077E-09  3.21125E-01  7.05692E-01  7.55724E-04  6.93533E-01  1.21505E-02  0.00000E+00  0.00000E+00 
 2.61096E-09  3.24392E-01  7.05751E-01  7.47220E-04  6.93668E-01  1.18563E-02  0.00000E+00  0.00000E+00 
 2.61116E-09  3.27731E-01  7.05810E-01  7.38603E-04  6.93803E-01  1.15634E-02  0.00000E+00  0.00000E+00 
 2.61137E-09  3.31091E-01  7.05869E-01  7.29987E-04  6.93938E-01  1.12762E-02  0.00000E+00  0.00000E+00 
 2.61158E-09  3.34522E-01  7.05927E-01  7.21226E-04  6.94072E-01  1.09907E-02  0.00000E+00  0.00000E+00 
 2.61172E-09  3.36884E-01  7.05965E-01  7.15198E-04  6.94164E-01  1.07988E-02  0.00000E+00  0.00000E+00 
 2.61186E-09  3.39220E-01  7.05999E-01  7.09206E-04  6.94253E-01  1.06126E-02  0.00000E+00  0.00000E+00 
 2.61199E-09  3.41186E-01  7.06023E-01  7.04118E-04  6.94328E-01  1.04587E-02  0.00000E+00  0.00000E+00 
 2.61209E-09  3.42810E-01  7.06040E-01  6.99856E-04  6.94389E-01  1.03337E-02  0.00000E+00  0.00000E+00 
 2.61218E-09  3.44260E-01  7.06051E-01  6.95985E-04  6.94442E-01  1.02237E-02  0.00000E+00  0.00000E+00 
 2.61226E-09  3.45603E-01  7.06056E-01  6.92315E-04  6.94492E-01  1.01231E-02  0.00000E+00  0.00000E+00 
 2.61234E-09  3.46879E-01  7.06055E-01  6.88725E-04  6.94538E-01  1.00288E-02  0.00000E+00  0.00000E+00 
 2.61242E-09  3.48121E-01  7.06048E-01  6.85101E-04  6.94583E-01  9.93826E-03  0.00000E+00  0.00000E+00 
 2.61249E-09  3.49353E-01  7.06033E-01  6.81346E-04  6.94627E-01  9.84963E-03  0.00000E+00  0.00000E+00 
 2.61257E-09  3.50595E-01  7.06008E-01  6.77356E-04  6.94671E-01  9.76156E-03  0.00000E+00  0.00000E+00 
 2.61265E-09  3.51866E-01  7.05971E-01  6.73007E-04  6.94716E-01  9.67271E-03  0.00000E+00  0.00000E+00 
